ip,date_time,request,step,session,user_id
ciel.dsl.onthenet.ne,29/Apr/2005:15:48:24,/eaglefarm/pricelist,3,487,487
210-55-161-199.dialu,30/Apr/2005:02:51:58,/eaglefarm/pricelist,3,515,515
202-172-126-30.cpe.q,30/Apr/2005:16:04:20,/eaglefarm/pricelist,4,534,534
cpe-144-131-208-80.q,30/Apr/2005:16:08:54,/eaglefarm/pricelist,1,535,535
cpe-144-133-210-189.,01/May/2005:11:36:13,/eaglefarm/pricelist,4,568,568
d211-31-187-245.dsl.,01/May/2005:12:35:15,/eaglefarm/pricelist,3,569,569
chrax6-a053.dialup.o,01/May/2005:17:33:47,/eaglefarm/pricelist,3,572,572
220-253-93-132.qld.n,02/May/2005:13:28:32,/eaglefarm/pricelist,3,577,577
220-253-82-199.qld.n,02/May/2005:14:52:09,/eaglefarm/pricelist,3,578,578
dsl-24.159.240.220.d,02/May/2005:16:58:46,/eaglefarm/pricelist,4,581,581
cpe-203-51-201-207.q,02/May/2005:20:42:50,/eaglefarm/pricelist,4,587,587
webcache2.itc.griffi,03/May/2005:15:42:21,/eaglefarm/pricelist,3,606,606
ess-p-144-138-79-222,03/May/2005:16:31:22,/eaglefarm/pricelist,3,608,608
203.18.34.5,04/May/2005:11:12:10,/eaglefarm/pricelist,3,636,636
cpe-144-136-159-71.q,04/May/2005:18:43:02,/eaglefarm/pricelist,4,649,649
d220-236-43-168.dsl.,04/May/2005:22:33:38,/eaglefarm/pricelist,4,661,661
www2.itd.uts.edu.au,05/May/2005:09:22:34,/eaglefarm/pricelist,3,676,676
61.88.23.146,05/May/2005:15:08:42,/eaglefarm/pricelist,4,692,692
203.202.23.100,05/May/2005:15:49:41,/eaglefarm/pricelist,3,697,697
dc-192-85.bpb.bigpon,05/May/2005:16:08:59,/eaglefarm/pricelist,3,699,699
d211-31-190-243.dsl.,05/May/2005:17:49:35,/eaglefarm/pricelist,5,706,706
cpe-60-226-12-62.qld,05/May/2005:22:12:00,/eaglefarm/pricelist,7,711,711
203.202.120.194,06/May/2005:10:45:09,/eaglefarm/pricelist,3,728,728
bri-pow-pr3.tpgi.com,06/May/2005:13:01:58,/eaglefarm/pricelist,1,740,740
mynah0.connect.com.a,06/May/2005:13:25:48,/eaglefarm/pricelist,1,743,743
bri-pow-pr3.tpgi.com,06/May/2005:15:01:27,/eaglefarm/pricelist,2,762,762
cpe-138-130-244-77.q,06/May/2005:15:41:26,/eaglefarm/pricelist,3,765,765
203-206-22-142.dyn.i,06/May/2005:21:11:43,/eaglefarm/pricelist,4,778,778
cpe-203-45-253-10.ql,07/May/2005:11:14:55,/eaglefarm/pricelist,4,806,806
cpe-143-238-117-215.,07/May/2005:19:46:02,/eaglefarm/pricelist,3,823,823
107.a.004.brs.iprimu,08/May/2005:00:16:42,/eaglefarm/pricelist,9,836,836
cpe-139-168-171-67.q,08/May/2005:15:22:48,/eaglefarm/pricelist,7,850,850
ppp115-198.lns1.bne3,08/May/2005:20:34:54,/eaglefarm/pricelist,4,857,857
cpe-139-168-171-67.q,09/May/2005:08:44:11,/eaglefarm/pricelist,5,869,869
203.57.223.25,09/May/2005:10:36:17,/eaglefarm/pricelist,3,871,871
cpe-139-168-171-67.q,09/May/2005:12:12:18,/eaglefarm/pricelist,6,877,877
220-244-144-238-qld.,09/May/2005:14:44:26,/eaglefarm/pricelist,6,892,892
bri-pow-pr3.tpgi.com,09/May/2005:16:20:21,/eaglefarm/pricelist,3,895,895
eth583.qld.adsl.inte,10/May/2005:10:26:39,/eaglefarm/pricelist,3,915,915
ess-p-144-138-96-236,10/May/2005:12:50:06,/eaglefarm/pricelist,3,921,921
squid2.citec.com.au,10/May/2005:13:02:22,/eaglefarm/pricelist,1,924,924
cpe-139-168-171-67.q,10/May/2005:13:34:16,/eaglefarm/pricelist,5,926,926
surtek.lnk.telstra.n,10/May/2005:13:39:43,/eaglefarm/pricelist,3,927,927
cpe-60-231-39-56.qld,10/May/2005:15:17:44,/eaglefarm/pricelist,3,938,938
bri-pow-pr3.tpgi.com,10/May/2005:15:20:37,/eaglefarm/pricelist,3,939,939
203.166.124.5,10/May/2005:15:53:57,/eaglefarm/pricelist,3,940,940
cpe-138-130-246-19.q,10/May/2005:16:29:34,/eaglefarm/pricelist,6,943,943
cpe-138-130-222-62.q,10/May/2005:16:37:29,/eaglefarm/pricelist,3,944,944
cpe-138-130-222-62.q,10/May/2005:16:40:28,/eaglefarm/pricelist,14,944,944
cpe-60-231-85-18.qld,10/May/2005:17:14:43,/eaglefarm/pricelist,3,946,946
c210-49-24-254.fitzg,10/May/2005:17:56:19,/eaglefarm/pricelist,6,948,948
cpe-203-45-190-105.q,10/May/2005:19:06:51,/eaglefarm/pricelist,3,950,950
cor5-ppp2085.for.dsl,10/May/2005:20:20:54,/eaglefarm/pricelist,3,953,953
cpe-60-231-147-146.q,10/May/2005:20:54:30,/eaglefarm/pricelist,3,954,954
bl5-58-101.dsl.telep,11/May/2005:00:16:19,/eaglefarm/pricelist,5,957,957
220-245-55-130-qld.t,11/May/2005:09:19:21,/eaglefarm/pricelist,5,959,959
cpe-203-45-223-227.q,11/May/2005:10:22:39,/eaglefarm/pricelist,3,960,960
210-18-214-5.cust.ie,11/May/2005:11:09:11,/eaglefarm/pricelist,3,961,961
bri-pow-pr3.tpgi.com,11/May/2005:11:36:17,/eaglefarm/pricelist,2,964,964
cpe-60-231-132-57.ql,11/May/2005:11:58:11,/eaglefarm/pricelist,3,966,966
cpe-60-231-132-57.ql,11/May/2005:12:33:27,/eaglefarm/pricelist,3,968,968
222-153-155-190.jets,11/May/2005:13:12:37,/eaglefarm/pricelist,4,969,969
gcccscn.dsl.onthenet,11/May/2005:16:02:42,/eaglefarm/pricelist,5,975,975
proxy1.library.uq.ed,11/May/2005:17:42:27,/eaglefarm/pricelist,3,979,979
dsl-220-235-70-98.ql,11/May/2005:21:39:22,/eaglefarm/pricelist,3,993,993
cpe-138-130-230-84.q,12/May/2005:07:55:14,/eaglefarm/pricelist,3,1003,1003
60-240-146-220.tpgi.,12/May/2005:09:48:46,/eaglefarm/pricelist,6,1014,1014
60-240-146-220.tpgi.,12/May/2005:09:50:26,/eaglefarm/pricelist,10,1014,1014
c210-49-46-109.fitzg,13/May/2005:11:07:58,/eaglefarm/pricelist,4,1049,1049
proxy2-mercury.net.q,13/May/2005:13:47:37,/eaglefarm/pricelist,3,1051,1051
203.166.253.98,13/May/2005:23:59:26,/eaglefarm/pricelist,4,1082,1082
220-253-30-55.vic.ne,14/May/2005:15:03:45,/eaglefarm/pricelist,4,1112,1112
c210-49-71-69.ipswc1,14/May/2005:20:23:27,/eaglefarm/pricelist,3,1122,1122
203.84.69.21.in-addr,15/May/2005:15:19:05,/eaglefarm/pricelist,3,1166,1166
dsl-220-235-114-66.s,15/May/2005:19:43:33,/eaglefarm/pricelist,8,1175,1175
b3255.static.pacific,16/May/2005:10:31:27,/eaglefarm/pricelist,3,1194,1194
cpe-147-10-92-80.qld,16/May/2005:15:03:25,/eaglefarm/pricelist,3,1226,1226
cpe-203-51-14-197.ns,16/May/2005:16:21:37,/eaglefarm/pricelist,5,1230,1230
203.84.69.21.in-addr,16/May/2005:19:42:01,/eaglefarm/pricelist,7,1239,1239
203.84.69.21.in-addr,16/May/2005:19:51:06,/eaglefarm/pricelist,16,1239,1239
c220-237-78-13.kelvn,16/May/2005:22:41:29,/eaglefarm/pricelist,3,1245,1245
proxy1.uq.edu.au,17/May/2005:10:18:41,/eaglefarm/pricelist,3,1257,1257
cpe-61-9-215-107.qld,17/May/2005:11:34:33,/eaglefarm/pricelist,3,1259,1259
cpe-61-9-215-107.qld,17/May/2005:11:35:37,/eaglefarm/pricelist,9,1259,1259
cpe-143-238-133-184.,17/May/2005:13:13:32,/eaglefarm/pricelist,6,1265,1265
webcache2.itc.griffi,17/May/2005:16:06:47,/eaglefarm/pricelist,4,1269,1269
ppp2224.dsl.pacific.,17/May/2005:16:10:44,/eaglefarm/pricelist,7,1270,1270
c210-49-67-61.rochd3,17/May/2005:16:24:35,/eaglefarm/pricelist,4,1272,1272
nme-pow-pr2.tpgi.com,18/May/2005:10:32:23,/eaglefarm/pricelist,2,1297,1297
203-206-21-131.dyn.i,18/May/2005:11:17:18,/eaglefarm/pricelist,3,1300,1300
proxy2-mercury.net.q,18/May/2005:11:18:54,/eaglefarm/pricelist,1,1301,1301
220-245-34-114-nsw.t,18/May/2005:11:28:08,/eaglefarm/pricelist,3,1303,1303
ns.detir.qld.gov.au,18/May/2005:14:53:26,/eaglefarm/pricelist,3,1316,1316
c220-237-78-13.kelvn,19/May/2005:10:13:48,/eaglefarm/pricelist,3,1351,1351
cpe000c4176caa7-cm00,19/May/2005:12:16:05,/eaglefarm/pricelist,3,1357,1357
ctx33.caltex.com.au,19/May/2005:13:27:46,/eaglefarm/pricelist,4,1361,1361
cpe-138-130-200-223.,19/May/2005:13:30:35,/eaglefarm/pricelist,3,1363,1363
242.055.dsl.syd.ipri,19/May/2005:13:32:47,/eaglefarm/pricelist,3,1364,1364
ess-p-144-138-81-56.,19/May/2005:16:28:51,/eaglefarm/pricelist,3,1374,1374
201-255-70-122.mrse.,19/May/2005:18:04:56,/eaglefarm/pricelist,4,1381,1381
dsl-202-173-188-99.q,19/May/2005:21:35:54,/eaglefarm/pricelist,3,1388,1388
220-244-147-226-qld.,19/May/2005:22:18:09,/eaglefarm/pricelist,4,1389,1389
203.166.253.98,20/May/2005:09:23:49,/eaglefarm/pricelist,4,1401,1401
cpe-203-51-216-177.q,20/May/2005:09:30:37,/eaglefarm/pricelist,4,1402,1402
ess-p-144-138-87-240,20/May/2005:11:38:25,/eaglefarm/pricelist,3,1410,1410
bri-pow-pr3.tpgi.com,20/May/2005:13:19:16,/eaglefarm/pricelist,4,1412,1412
cpe-143-238-182-212.,20/May/2005:14:02:03,/eaglefarm/pricelist,3,1414,1414
cpe-61-9-215-107.qld,21/May/2005:11:57:30,/eaglefarm/pricelist,3,1457,1457
dsl-220-235-253-80.q,21/May/2005:20:55:51,/eaglefarm/pricelist,4,1473,1473
host-202-47-115-82.g,22/May/2005:14:33:42,/eaglefarm/pricelist,3,1496,1496
proxy2-mercury.net.q,23/May/2005:11:45:13,/eaglefarm/pricelist,2,1554,1554
202.47.53.57,23/May/2005:14:12:07,/eaglefarm/pricelist,3,1560,1560
cpe-138-130-240-103.,23/May/2005:16:11:01,/eaglefarm/pricelist,3,1563,1563
c210-49-67-61.rochd3,23/May/2005:17:18:49,/eaglefarm/pricelist,7,1564,1564
c220-237-94-169.ipsw,23/May/2005:20:30:01,/eaglefarm/pricelist,17,1572,1572
cpe-203-51-197-21.ql,24/May/2005:08:56:30,/eaglefarm/pricelist,3,1591,1591
cpe-60-231-124-63.ql,24/May/2005:17:57:45,/eaglefarm/pricelist,3,1627,1627
c210-49-128-19.fitzg,24/May/2005:19:41:03,/eaglefarm/pricelist,5,1629,1629
c210-49-128-19.fitzg,24/May/2005:19:44:50,/eaglefarm/pricelist,15,1629,1629
brisinsite2.pmpdigit,25/May/2005:09:26:03,/eaglefarm/pricelist,3,1660,1660
220-253-91-40.qld.ne,25/May/2005:10:14:48,/eaglefarm/pricelist,4,1670,1670
ppp30-115.lns1.syd2.,25/May/2005:14:25:52,/eaglefarm/pricelist,4,1686,1686
c220-237-78-13.kelvn,25/May/2005:14:30:06,/eaglefarm/pricelist,3,1687,1687
c210-49-79-232.ipswc,25/May/2005:17:23:28,/eaglefarm/pricelist,3,1697,1697
c210-49-79-232.ipswc,25/May/2005:17:33:53,/eaglefarm/pricelist,1,1699,1699
cpe-144-133-211-1.ql,25/May/2005:20:49:42,/eaglefarm/pricelist,3,1704,1704
cor6-ppp118.for.dsl.,26/May/2005:08:57:47,/eaglefarm/pricelist,1,1723,1723
c220-237-78-146.kelv,26/May/2005:09:36:34,/eaglefarm/pricelist,3,1737,1737
cpe-144-137-146-213.,26/May/2005:10:24:11,/eaglefarm/pricelist,3,1741,1741
webcache2.itc.griffi,26/May/2005:10:41:14,/eaglefarm/pricelist,5,1743,1743
cpe-203-51-16-137.ns,26/May/2005:10:56:35,/eaglefarm/pricelist,8,1745,1745
cpe-203-45-207-6.qld,26/May/2005:11:29:16,/eaglefarm/pricelist,4,1747,1747
chtax17-070.dialup.o,26/May/2005:12:18:34,/eaglefarm/pricelist,3,1748,1748
220-253-105-48.tas.n,26/May/2005:12:51:38,/eaglefarm/pricelist,3,1750,1750
nsw-210-211-69-014.d,26/May/2005:15:44:36,/eaglefarm/pricelist,4,1765,1765
adsl-67-238.swiftdsl,26/May/2005:21:08:57,/eaglefarm/pricelist,3,1777,1777
cpe-203-45-198-163.q,27/May/2005:13:49:46,/eaglefarm/pricelist,5,1807,1807
cpe-203-63-194-151.e,27/May/2005:16:12:24,/eaglefarm/pricelist,3,1812,1812
cache5.syd.ops.aspac,28/May/2005:01:33:55,/eaglefarm/pricelist,4,1817,1817
cache5.syd.ops.aspac,28/May/2005:01:34:37,/eaglefarm/pricelist,6,1817,1817
cpe-144-133-214-98.q,28/May/2005:13:50:17,/eaglefarm/pricelist,4,1829,1829
cpe-144-133-214-98.q,28/May/2005:13:51:07,/eaglefarm/pricelist,8,1829,1829
bri-pr1.tpgi.com.au,28/May/2005:17:03:31,/eaglefarm/pricelist,3,1834,1834
ess-p-144-138-69-93.,28/May/2005:17:30:24,/eaglefarm/pricelist,6,1835,1835
cpe-60-231-95-53.qld,28/May/2005:20:15:13,/eaglefarm/pricelist,7,1842,1842
cpe-144-131-212-106.,29/May/2005:12:07:10,/eaglefarm/pricelist,28,1887,1887
cpe-144-133-217-37.q,29/May/2005:13:46:28,/eaglefarm/pricelist,4,1889,1889
wooax17-a133.dialup.,29/May/2005:15:09:42,/eaglefarm/pricelist,4,1891,1891
dsl-202-173-145-138.,29/May/2005:15:58:13,/eaglefarm/pricelist,4,1892,1892
cpe-143-238-175-249.,29/May/2005:22:03:04,/eaglefarm/pricelist,7,1898,1898
058.a.001.cns.iprimu,30/May/2005:16:40:24,/eaglefarm/pricelist,3,1921,1921
chrax9-b015.dialup.o,30/May/2005:17:31:23,/eaglefarm/pricelist,5,1922,1922
chrax9-b015.dialup.o,30/May/2005:17:37:36,/eaglefarm/pricelist,13,1922,1922
chrax9-b015.dialup.o,30/May/2005:17:38:35,/eaglefarm/pricelist,16,1922,1922
cpe-144-137-148-31.q,31/May/2005:01:08:27,/eaglefarm/pricelist,4,1931,1931
220-244-216-214-qld.,31/May/2005:03:16:44,/eaglefarm/pricelist,3,1932,1932
gateway.nudgee.com,19/Apr/2005:14:06:05,/eaglefarm/pricelist/,2,39,39
60-240-178-28.tpgi.c,19/Apr/2005:16:37:50,/eaglefarm/pricelist/,9,45,45
203-219-141-194-qld.,20/Apr/2005:15:30:18,/eaglefarm/pricelist/,4,108,108
210-0-71-149.nexnet.,21/Apr/2005:15:07:16,/eaglefarm/pricelist/,5,135,135
210-0-71-149.nexnet.,21/Apr/2005:15:26:08,/eaglefarm/pricelist/,2,137,137
dialup-125.26.221.20,21/Apr/2005:19:53:13,/eaglefarm/pricelist/,5,144,144
cust0119.qld01.datac,21/Apr/2005:21:41:50,/eaglefarm/pricelist/,4,148,148
114.a.001.brs.iprimu,21/Apr/2005:23:41:52,/eaglefarm/pricelist/,8,152,152
203-206-18-174.dyn.i,22/Apr/2005:08:07:53,/eaglefarm/pricelist/,2,160,160
crawl-66-249-66-137.,22/Apr/2005:08:07:55,/eaglefarm/pricelist/,1,161,161
210-0-71-149.nexnet.,22/Apr/2005:11:20:26,/eaglefarm/pricelist/,2,176,176
210-0-71-145.nexnet.,22/Apr/2005:11:22:06,/eaglefarm/pricelist/,2,177,177
144.135.7.65,22/Apr/2005:13:02:30,/eaglefarm/pricelist/,4,185,185
210-0-71-141.nexnet.,22/Apr/2005:13:56:48,/eaglefarm/pricelist/,14,187,187
cpe-203-45-149-96.ql,23/Apr/2005:08:32:56,/eaglefarm/pricelist/,11,216,216
210-0-71-141.nexnet.,23/Apr/2005:12:59:35,/eaglefarm/pricelist/,7,222,222
210-0-71-141.nexnet.,23/Apr/2005:13:08:05,/eaglefarm/pricelist/,17,222,222
cust1705.qld01.datac,23/Apr/2005:19:44:39,/eaglefarm/pricelist/,13,225,225
cpe-147-10-109-30.ql,24/Apr/2005:08:17:46,/eaglefarm/pricelist/,4,238,238
d220-236-65-239.dsl.,25/Apr/2005:00:24:34,/eaglefarm/pricelist/,4,256,256
60-240-146-75.tpgi.c,25/Apr/2005:11:38:29,/eaglefarm/pricelist/,11,261,261
cpe-147-10-92-186.ql,25/Apr/2005:13:27:21,/eaglefarm/pricelist/,4,263,263
cpe-147-10-92-186.ql,25/Apr/2005:13:31:10,/eaglefarm/pricelist/,10,263,263
ess-p-144-138-148-35,26/Apr/2005:09:41:45,/eaglefarm/pricelist/,4,296,296
cpe-203-45-192-127.q,26/Apr/2005:13:44:21,/eaglefarm/pricelist/,4,303,303
cache.in.com.au,26/Apr/2005:15:23:59,/eaglefarm/pricelist/,4,305,305
cpe-144-137-149-167.,26/Apr/2005:16:03:01,/eaglefarm/pricelist/,6,307,307
cpe-147-10-80-62.qld,27/Apr/2005:06:38:34,/eaglefarm/pricelist/,10,338,338
ce3-mel.netspace.net,27/Apr/2005:07:51:34,/eaglefarm/pricelist/,4,339,339
cpe-60-231-80-137.ql,27/Apr/2005:16:13:06,/eaglefarm/pricelist/,4,368,368
211.27.167.207,28/Apr/2005:21:57:17,/eaglefarm/pricelist/,6,432,432
abyss.brisbane.qld.g,29/Apr/2005:11:29:43,/eaglefarm/pricelist/,4,474,474
dsl-210-15-203-247.q,29/Apr/2005:13:28:38,/eaglefarm/pricelist/,13,479,479
ciel.dsl.onthenet.ne,29/Apr/2005:15:48:24,/eaglefarm/pricelist/,4,487,487
210-55-161-199.dialu,30/Apr/2005:02:51:58,/eaglefarm/pricelist/,4,515,515
202-172-126-30.cpe.q,30/Apr/2005:16:04:20,/eaglefarm/pricelist/,5,534,534
cpe-144-131-208-80.q,30/Apr/2005:16:08:54,/eaglefarm/pricelist/,2,535,535
cpe-144-133-210-189.,01/May/2005:11:36:13,/eaglefarm/pricelist/,5,568,568
d211-31-187-245.dsl.,01/May/2005:12:35:15,/eaglefarm/pricelist/,4,569,569
d211-31-187-245.dsl.,01/May/2005:12:36:13,/eaglefarm/pricelist/,10,569,569
chrax6-a053.dialup.o,01/May/2005:17:33:48,/eaglefarm/pricelist/,4,572,572
220-253-93-132.qld.n,02/May/2005:13:28:32,/eaglefarm/pricelist/,4,577,577
220-253-82-199.qld.n,02/May/2005:14:52:09,/eaglefarm/pricelist/,4,578,578
dsl-24.159.240.220.d,02/May/2005:16:58:49,/eaglefarm/pricelist/,5,581,581
cpe-203-51-201-207.q,02/May/2005:20:42:50,/eaglefarm/pricelist/,5,587,587
webcache2.itc.griffi,03/May/2005:15:42:21,/eaglefarm/pricelist/,4,606,606
ess-p-144-138-79-222,03/May/2005:16:31:22,/eaglefarm/pricelist/,4,608,608
203.18.34.5,04/May/2005:11:12:10,/eaglefarm/pricelist/,4,636,636
cpe-144-136-159-71.q,04/May/2005:18:43:02,/eaglefarm/pricelist/,5,649,649
d220-236-43-168.dsl.,04/May/2005:22:33:38,/eaglefarm/pricelist/,5,661,661
www2.itd.uts.edu.au,05/May/2005:09:22:34,/eaglefarm/pricelist/,4,676,676
61.88.23.146,05/May/2005:15:08:43,/eaglefarm/pricelist/,5,692,692
203.202.23.100,05/May/2005:15:49:42,/eaglefarm/pricelist/,4,697,697
dc-192-85.bpb.bigpon,05/May/2005:16:09:00,/eaglefarm/pricelist/,4,699,699
d211-31-190-243.dsl.,05/May/2005:17:49:35,/eaglefarm/pricelist/,6,706,706
cpe-60-226-12-62.qld,05/May/2005:22:12:00,/eaglefarm/pricelist/,8,711,711
203.202.120.194,06/May/2005:10:45:09,/eaglefarm/pricelist/,4,728,728
bri-pow-pr3.tpgi.com,06/May/2005:13:01:58,/eaglefarm/pricelist/,2,740,740
mynah0.connect.com.a,06/May/2005:13:25:48,/eaglefarm/pricelist/,2,743,743
cpe-138-130-244-77.q,06/May/2005:15:41:26,/eaglefarm/pricelist/,4,765,765
203-206-22-142.dyn.i,06/May/2005:21:11:43,/eaglefarm/pricelist/,5,778,778
203-206-22-142.dyn.i,06/May/2005:21:12:24,/eaglefarm/pricelist/,10,778,778
cpe-203-45-253-10.ql,07/May/2005:11:14:55,/eaglefarm/pricelist/,5,806,806
cpe-143-238-117-215.,07/May/2005:19:46:02,/eaglefarm/pricelist/,4,823,823
107.a.004.brs.iprimu,08/May/2005:00:16:42,/eaglefarm/pricelist/,10,836,836
107.a.004.brs.iprimu,08/May/2005:00:17:49,/eaglefarm/pricelist/,19,836,836
cpe-139-168-171-67.q,08/May/2005:15:22:48,/eaglefarm/pricelist/,8,850,850
ppp115-198.lns1.bne3,08/May/2005:20:34:54,/eaglefarm/pricelist/,5,857,857
cpe-139-168-171-67.q,09/May/2005:08:44:11,/eaglefarm/pricelist/,6,869,869
203.57.223.25,09/May/2005:10:36:17,/eaglefarm/pricelist/,4,871,871
cpe-139-168-171-67.q,09/May/2005:12:12:19,/eaglefarm/pricelist/,7,877,877
220-244-144-238-qld.,09/May/2005:14:44:26,/eaglefarm/pricelist/,7,892,892
bri-pow-pr3.tpgi.com,09/May/2005:16:20:22,/eaglefarm/pricelist/,4,895,895
eth583.qld.adsl.inte,10/May/2005:10:26:39,/eaglefarm/pricelist/,4,915,915
ess-p-144-138-96-236,10/May/2005:12:50:08,/eaglefarm/pricelist/,4,921,921
squid1.citec.com.au,10/May/2005:13:02:22,/eaglefarm/pricelist/,1,925,925
cpe-139-168-171-67.q,10/May/2005:13:34:16,/eaglefarm/pricelist/,6,926,926
surtek.lnk.telstra.n,10/May/2005:13:39:43,/eaglefarm/pricelist/,4,927,927
cpe-60-231-39-56.qld,10/May/2005:15:17:44,/eaglefarm/pricelist/,4,938,938
203.166.124.5,10/May/2005:15:53:57,/eaglefarm/pricelist/,4,940,940
cpe-138-130-246-19.q,10/May/2005:16:29:34,/eaglefarm/pricelist/,7,943,943
cpe-138-130-222-62.q,10/May/2005:16:37:29,/eaglefarm/pricelist/,4,944,944
cpe-138-130-222-62.q,10/May/2005:16:40:28,/eaglefarm/pricelist/,15,944,944
cpe-60-231-85-18.qld,10/May/2005:17:14:43,/eaglefarm/pricelist/,4,946,946
c210-49-24-254.fitzg,10/May/2005:17:56:19,/eaglefarm/pricelist/,7,948,948
cpe-203-45-190-105.q,10/May/2005:19:06:51,/eaglefarm/pricelist/,4,950,950
cor5-ppp2085.for.dsl,10/May/2005:20:20:54,/eaglefarm/pricelist/,4,953,953
cor5-ppp2085.for.dsl,10/May/2005:20:22:28,/eaglefarm/pricelist/,10,953,953
cpe-60-231-147-146.q,10/May/2005:20:54:30,/eaglefarm/pricelist/,4,954,954
bl5-58-101.dsl.telep,11/May/2005:00:16:19,/eaglefarm/pricelist/,6,957,957
220-245-55-130-qld.t,11/May/2005:09:19:21,/eaglefarm/pricelist/,6,959,959
cpe-203-45-223-227.q,11/May/2005:10:22:39,/eaglefarm/pricelist/,4,960,960
cpe-203-45-223-227.q,11/May/2005:10:23:20,/eaglefarm/pricelist/,11,960,960
210-18-214-5.cust.ie,11/May/2005:11:09:11,/eaglefarm/pricelist/,4,961,961
cpe-60-231-132-57.ql,11/May/2005:11:58:11,/eaglefarm/pricelist/,4,966,966
cpe-60-231-132-57.ql,11/May/2005:11:59:13,/eaglefarm/pricelist/,10,966,966
cpe-60-231-132-57.ql,11/May/2005:12:33:27,/eaglefarm/pricelist/,4,968,968
222-153-155-190.jets,11/May/2005:13:12:37,/eaglefarm/pricelist/,5,969,969
gcccscn.dsl.onthenet,11/May/2005:16:02:42,/eaglefarm/pricelist/,6,975,975
proxy1.library.uq.ed,11/May/2005:17:42:27,/eaglefarm/pricelist/,4,979,979
dsl-220-235-70-98.ql,11/May/2005:21:39:22,/eaglefarm/pricelist/,4,993,993
dsl-220-235-70-98.ql,11/May/2005:21:40:48,/eaglefarm/pricelist/,10,993,993
cpe-138-130-230-84.q,12/May/2005:07:55:15,/eaglefarm/pricelist/,4,1003,1003
60-240-146-220.tpgi.,12/May/2005:09:48:46,/eaglefarm/pricelist/,7,1014,1014
c210-49-46-109.fitzg,13/May/2005:11:07:58,/eaglefarm/pricelist/,5,1049,1049
proxy2-mercury.net.q,13/May/2005:13:47:37,/eaglefarm/pricelist/,4,1051,1051
203.166.253.98,13/May/2005:23:59:26,/eaglefarm/pricelist/,5,1082,1082
220-253-30-55.vic.ne,14/May/2005:15:03:45,/eaglefarm/pricelist/,5,1112,1112
c210-49-71-69.ipswc1,14/May/2005:20:23:27,/eaglefarm/pricelist/,4,1122,1122
203.84.69.21.in-addr,15/May/2005:15:19:05,/eaglefarm/pricelist/,4,1166,1166
dsl-220-235-114-66.s,15/May/2005:19:43:33,/eaglefarm/pricelist/,9,1175,1175
dsl-220-235-114-66.s,15/May/2005:19:44:31,/eaglefarm/pricelist/,15,1175,1175
b3255.static.pacific,16/May/2005:10:31:27,/eaglefarm/pricelist/,4,1194,1194
b3255.static.pacific,16/May/2005:10:32:14,/eaglefarm/pricelist/,10,1194,1194
cpe-147-10-92-80.qld,16/May/2005:15:03:25,/eaglefarm/pricelist/,4,1226,1226
cpe-147-10-92-80.qld,16/May/2005:15:15:46,/eaglefarm/pricelist/,1,1228,1228
cpe-203-51-14-197.ns,16/May/2005:16:21:37,/eaglefarm/pricelist/,6,1230,1230
203.84.69.21.in-addr,16/May/2005:19:42:01,/eaglefarm/pricelist/,8,1239,1239
c220-237-78-13.kelvn,16/May/2005:22:41:29,/eaglefarm/pricelist/,4,1245,1245
proxy1.uq.edu.au,17/May/2005:10:18:41,/eaglefarm/pricelist/,4,1257,1257
cpe-61-9-215-107.qld,17/May/2005:11:34:33,/eaglefarm/pricelist/,4,1259,1259
cpe-143-238-133-184.,17/May/2005:13:13:32,/eaglefarm/pricelist/,7,1265,1265
webcache2.itc.griffi,17/May/2005:16:06:48,/eaglefarm/pricelist/,5,1269,1269
ppp2224.dsl.pacific.,17/May/2005:16:10:44,/eaglefarm/pricelist/,8,1270,1270
c210-49-67-61.rochd3,17/May/2005:16:24:35,/eaglefarm/pricelist/,5,1272,1272
nme-pow-pr2.tpgi.com,18/May/2005:10:32:23,/eaglefarm/pricelist/,3,1297,1297
203-206-21-131.dyn.i,18/May/2005:11:17:18,/eaglefarm/pricelist/,4,1300,1300
220-245-34-114-nsw.t,18/May/2005:11:28:08,/eaglefarm/pricelist/,4,1303,1303
ns.detir.qld.gov.au,18/May/2005:14:53:26,/eaglefarm/pricelist/,4,1316,1316
c220-237-78-13.kelvn,19/May/2005:10:13:48,/eaglefarm/pricelist/,4,1351,1351
cpe000c4176caa7-cm00,19/May/2005:12:16:06,/eaglefarm/pricelist/,4,1357,1357
ctx33.caltex.com.au,19/May/2005:13:27:46,/eaglefarm/pricelist/,5,1361,1361
cpe-138-130-200-223.,19/May/2005:13:30:35,/eaglefarm/pricelist/,4,1363,1363
242.055.dsl.syd.ipri,19/May/2005:13:32:47,/eaglefarm/pricelist/,4,1364,1364
ess-p-144-138-81-56.,19/May/2005:16:28:53,/eaglefarm/pricelist/,4,1374,1374
201-255-70-122.mrse.,19/May/2005:18:04:56,/eaglefarm/pricelist/,5,1381,1381
dsl-202-173-188-99.q,19/May/2005:21:35:54,/eaglefarm/pricelist/,4,1388,1388
220-244-147-226-qld.,19/May/2005:22:18:09,/eaglefarm/pricelist/,5,1389,1389
203.166.253.98,20/May/2005:09:23:49,/eaglefarm/pricelist/,5,1401,1401
cpe-203-51-216-177.q,20/May/2005:09:30:37,/eaglefarm/pricelist/,5,1402,1402
